tag;subject;activity;calPosX;calPosY;calPosZ;calRotX;calRotY;calRotZ;calRotW;angVelX;angVelY;angVelZ;linVelX;linVelY;linVelZ;scale;time
lHand;TestUser_03;CircleWalk;-0.188862;0.721895;0.934915;0.0426367;0.324815;-0.605877;0.724976;1;2;3;7;8;9;0.958903;8.78489
rHand;TestUser_03;CircleWalk;-0.260844;0.108151;0.781467;0.419515;-0.0773524;0.486804;-0.762263;1;2;3;7;8;9;0.958903;8.78489
lFoot;TestUser_03;CircleWalk;-0.654718;0.389388;0.0792161;-0.451196;-0.847844;0.195396;0.198503;1;2;3;7;8;9;0.958903;8.78489
rFoot;TestUser_03;CircleWalk;-0.276548;0.338578;0.0649439;-0.817158;-0.571224;0.0363071;0.0681071;1;2;3;7;8;9;0.958903;8.78489
head;TestUser_03;CircleWalk;-0.420923;0.325748;1.55948;0.548724;0.49344;0.488291;0.465822;1;2;3;7;8;9;0.958903;8.80169
hip;TestUser_03;CircleWalk;-0.492409;0.337649;0.904924;-0.388472;-0.457998;-0.606502;-0.52104;1;2;3;7;8;9;0.958903;8.80169
lHand;TestUser_03;CircleWalk;-0.180601;0.71925;0.931876;0.0406551;0.326646;-0.609422;0.721287;1;2;3;7;8;9;0.958903;8.80169
rHand;TestUser_03;CircleWalk;-0.259295;0.105843;0.78012;0.41853;-0.0815215;0.492234;-0.758876;1;2;3;7;8;9;0.958903;8.80169
lFoot;TestUser_03;CircleWalk;-0.654524;0.389464;0.0804117;-0.450776;-0.846433;0.197674;0.203169;1;2;3;7;8;9;0.958903;8.80169
rFoot;TestUser_03;CircleWalk;-0.279579;0.340141;0.063436;-0.826386;-0.556251;0.041849;0.0769373;1;2;3;7;8;9;0.958903;8.80169
head;TestUser_03;CircleWalk;-0.416273;0.325059;1.5583;0.549904;0.490368;0.487102;0.46891;1;2;3;7;8;9;0.958903;8.81849
hip;TestUser_03;CircleWalk;-0.485029;0.33897;0.903085;-0.389842;-0.452063;-0.604919;-0.527006;1;2;3;7;8;9;0.958903;8.81849
lHand;TestUser_03;CircleWalk;-0.172652;0.717018;0.928688;0.0378855;0.328921;-0.612656;0.717655;1;2;3;7;8;9;0.958903;8.81849
rHand;TestUser_03;CircleWalk;-0.256656;0.10404;0.778485;0.416821;-0.0851742;0.497372;-0.75606;1;2;3;7;8;9;0.958903;8.81849
lFoot;TestUser_03;CircleWalk;-0.653902;0.389434;0.0817296;-0.449848;-0.845378;0.199707;0.207582;1;2;3;7;8;9;0.958903;8.81849
rFoot;TestUser_03;CircleWalk;-0.27947;0.343238;0.0627039;-0.840498;-0.53293;0.0390918;0.0895619;1;2;3;7;8;9;0.958903;8.81849
head;TestUser_03;CircleWalk;-0.411328;0.324073;1.55737;0.551257;0.487604;0.485652;0.471699;1;2;3;7;8;9;0.958903;8.83503
hip;TestUser_03;CircleWalk;-0.477919;0.340115;0.901541;-0.391116;-0.447016;-0.603266;-0.532236;1;2;3;7;8;9;0.958903;8.83503
lHand;TestUser_03;CircleWalk;-0.164881;0.714574;0.925593;0.035577;0.33121;-0.616009;0.713839;1;2;3;7;8;9;0.958903;8.83503
rHand;TestUser_03;CircleWalk;-0.253646;0.102616;0.776972;0.41485;-0.0885352;0.502409;-0.753423;1;2;3;7;8;9;0.958903;8.83503
lFoot;TestUser_03;CircleWalk;-0.653301;0.38956;0.0833466;-0.448185;-0.844401;0.201903;0.212959;1;2;3;7;8;9;0.958903;8.83503
rFoot;TestUser_03;CircleWalk;-0.274279;0.347438;0.0626734;-0.858615;-0.502294;0.0285595;0.0983122;1;2;3;7;8;9;0.958903;8.83503
head;TestUser_03;CircleWalk;-0.40668;0.323209;1.55677;0.552622;0.485705;0.48395;0.473807;1;2;3;7;8;9;0.958903;8.85188
hip;TestUser_03;CircleWalk;-0.470975;0.341056;0.900262;-0.392112;-0.442699;-0.601724;-0.536837;1;2;3;7;8;9;0.958903;8.85188
lHand;TestUser_03;CircleWalk;-0.158108;0.711932;0.921498;0.0309988;0.335027;-0.618902;0.709758;1;2;3;7;8;9;0.958903;8.85188
rHand;TestUser_03;CircleWalk;-0.25;0.101521;0.775474;0.412985;-0.0917447;0.507573;-0.750597;1;2;3;7;8;9;0.958903;8.85188
lFoot;TestUser_03;CircleWalk;-0.652722;0.389593;0.085423;-0.446451;-0.843093;0.204823;0.218914;1;2;3;7;8;9;0.958903;8.85188
rFoot;TestUser_03;CircleWalk;-0.268373;0.350229;0.0633541;-0.871942;-0.477288;0.0232602;0.106639;1;2;3;7;8;9;0.958903;8.85188
head;TestUser_03;CircleWalk;-0.401822;0.321925;1.55659;0.553777;0.484412;0.482205;0.475557;1;2;3;7;8;9;0.958903;8.86874
hip;TestUser_03;CircleWalk;-0.465007;0.341487;0.900006;-0.393231;-0.441217;-0.599548;-0.539665;1;2;3;7;8;9;0.958903;8.86874
lHand;TestUser_03;CircleWalk;-0.151011;0.709392;0.917916;0.0278351;0.338205;-0.621993;0.705668;1;2;3;7;8;9;0.958903;8.86874
rHand;TestUser_03;CircleWalk;-0.246542;0.100231;0.774004;0.410825;-0.0949076;0.512634;-0.747945;1;2;3;7;8;9;0.958903;8.86874
lFoot;TestUser_03;CircleWalk;-0.651912;0.389749;0.0878512;-0.444915;-0.841584;0.207941;0.224827;1;2;3;7;8;9;0.958903;8.86874
rFoot;TestUser_03;CircleWalk;-0.266929;0.346871;0.0631519;-0.868004;-0.48371;0.0415185;0.10426;1;2;3;7;8;9;0.958903;8.86874
head;TestUser_03;CircleWalk;-0.396698;0.320558;1.5564;0.555018;0.482614;0.480617;0.477541;1;2;3;7;8;9;0.958903;8.8849
hip;TestUser_03;CircleWalk;-0.460594;0.341258;0.900478;-0.395854;-0.443266;-0.594365;-0.541798;1;2;3;7;8;9;0.958903;8.8849
lHand;TestUser_03;CircleWalk;-0.145077;0.706589;0.913958;0.0246685;0.342256;-0.624859;0.701288;1;2;3;7;8;9;0.958903;8.8849
rHand;TestUser_03;CircleWalk;-0.242314;0.0994172;0.772824;0.407807;-0.0975169;0.517747;-0.745736;1;2;3;7;8;9;0.958903;8.8849
lFoot;TestUser_03;CircleWalk;-0.650424;0.390943;0.0914689;-0.443134;-0.839617;0.211398;0.232349;1;2;3;7;8;9;0.958903;8.8849
rFoot;TestUser_03;CircleWalk;-0.267443;0.344251;0.0633213;-0.858;-0.499485;0.0544479;0.106709;1;2;3;7;8;9;0.958903;8.8849
head;TestUser_03;CircleWalk;-0.391934;0.319341;1.55646;0.556584;0.480378;0.479467;0.479127;1;2;3;7;8;9;0.958903;8.90228
hip;TestUser_03;CircleWalk;-0.456399;0.340826;0.901328;-0.401058;-0.445755;-0.584726;-0.546398;1;2;3;7;8;9;0.958903;8.90228
lHand;TestUser_03;CircleWalk;-0.139875;0.703628;0.910193;0.0218613;0.34656;-0.627392;0.696992;1;2;3;7;8;9;0.958903;8.90228
rHand;TestUser_03;CircleWalk;-0.237413;0.0988066;0.772076;0.403731;-0.100754;0.523348;-0.743611;1;2;3;7;8;9;0.958903;8.90228
lFoot;TestUser_03;CircleWalk;-0.649906;0.392876;0.0952473;-0.444566;-0.83518;0.213424;0.243485;1;2;3;7;8;9;0.958903;8.90228
rFoot;TestUser_03;CircleWalk;-0.269353;0.343032;0.0645215;-0.843498;-0.521456;0.0589867;0.114519;1;2;3;7;8;9;0.958903;8.90228
head;TestUser_03;CircleWalk;-0.386952;0.317874;1.55653;0.558491;0.477532;0.478558;0.48066;1;2;3;7;8;9;0.958903;8.91875
hip;TestUser_03;CircleWalk;-0.450903;0.340853;0.901813;-0.407803;-0.443548;-0.574006;-0.554508;1;2;3;7;8;9;0.958903;8.91875
lHand;TestUser_03;CircleWalk;-0.135163;0.700574;0.906389;0.0188658;0.351064;-0.629864;0.692581;1;2;3;7;8;9;0.958903;8.91875
rHand;TestUser_03;CircleWalk;-0.232921;0.0981061;0.771723;0.399783;-0.104109;0.528121;-0.741905;1;2;3;7;8;9;0.958903;8.91875
lFoot;TestUser_03;CircleWalk;-0.647119;0.393152;0.100399;-0.441945;-0.832702;0.220511;0.250334;1;2;3;7;8;9;0.958903;8.91875
rFoot;TestUser_03;CircleWalk;-0.269245;0.342686;0.0651817;-0.838836;-0.528575;0.0591961;0.116009;1;2;3;7;8;9;0.958903;8.91875
head;TestUser_03;CircleWalk;-0.382069;0.316504;1.55672;0.56087;0.473765;0.477563;0.482603;1;2;3;7;8;9;0.958903;8.93514
hip;TestUser_03;CircleWalk;-0.444149;0.341154;0.901608;-0.412305;-0.436016;-0.568322;-0.562943;1;2;3;7;8;9;0.958903;8.93514
lHand;TestUser_03;CircleWalk;-0.131304;0.697655;0.902307;0.0149971;0.355627;-0.632408;0.688015;1;2;3;7;8;9;0.958903;8.93514
rHand;TestUser_03;CircleWalk;-0.227023;0.0979675;0.772166;0.395165;-0.106152;0.531773;-0.741481;1;2;3;7;8;9;0.958903;8.93514
lFoot;TestUser_03;CircleWalk;-0.644746;0.393806;0.105858;-0.438679;-0.82938;0.226883;0.261176;1;2;3;7;8;9;0.958903;8.93514
rFoot;TestUser_03;CircleWalk;-0.268491;0.341784;0.0650715;-0.840243;-0.526403;0.0659852;0.11197;1;2;3;7;8;9;0.958903;8.93514
head;TestUser_03;CircleWalk;-0.377114;0.315153;1.55697;0.563015;0.470166;0.476328;0.48484;1;2;3;7;8;9;0.958903;8.95366
hip;TestUser_03;CircleWalk;-0.437603;0.341257;0.901353;-0.414852;-0.429669;-0.565858;-0.568408;1;2;3;7;8;9;0.958903;8.95366
lHand;TestUser_03;CircleWalk;-0.127244;0.69466;0.898538;0.0108039;0.360246;-0.634697;0.683568;1;2;3;7;8;9;0.958903;8.95366
rHand;TestUser_03;CircleWalk;-0.221845;0.0973581;0.772442;0.39161;-0.107797;0.535489;-0.740454;1;2;3;7;8;9;0.958903;8.95366
lFoot;TestUser_03;CircleWalk;-0.640873;0.395067;0.113113;-0.434467;-0.824672;0.233049;0.277206;1;2;3;7;8;9;0.958903;8.95366
rFoot;TestUser_03;CircleWalk;-0.268231;0.340547;0.0649085;-0.838285;-0.528575;0.071344;0.11312;1;2;3;7;8;9;0.958903;8.95366
head;TestUser_03;CircleWalk;-0.372165;0.313653;1.55734;0.564934;0.466872;0.474832;0.487251;1;2;3;7;8;9;0.958903;8.96854
hip;TestUser_03;CircleWalk;-0.431038;0.341222;0.90081;-0.413336;-0.422165;-0.571929;-0.569058;1;2;3;7;8;9;0.958903;8.96854
lHand;TestUser_03;CircleWalk;-0.124097;0.691532;0.894422;0.00487459;0.365873;-0.636664;0.678802;1;2;3;7;8;9;0.958903;8.96854
rHand;TestUser_03;CircleWalk;-0.215461;0.0972195;0.773625;0.38806;-0.107704;0.538348;-0.740264;1;2;3;7;8;9;0.958903;8.96854
lFoot;TestUser_03;CircleWalk;-0.637837;0.395911;0.119844;-0.431018;-0.819998;0.240176;0.290074;1;2;3;7;8;9;0.958903;8.96854
rFoot;TestUser_03;CircleWalk;-0.267824;0.340897;0.0650784;-0.836116;-0.530226;0.0729453;0.120202;1;2;3;7;8;9;0.958903;8.96854
head;TestUser_03;CircleWalk;-0.367048;0.311881;1.55788;0.566684;0.463818;0.472832;0.490074;1;2;3;7;8;9;0.958903;8.9852
hip;TestUser_03;CircleWalk;-0.424399;0.341037;0.900293;-0.413115;-0.416523;-0.573185;-0.572105;1;2;3;7;8;9;0.958903;8.9852
lHand;TestUser_03;CircleWalk;-0.120597;0.688303;0.890498;-0.00109749;0.371467;-0.638777;0.673777;1;2;3;7;8;9;0.958903;8.9852
rHand;TestUser_03;CircleWalk;-0.208735;0.0974614;0.775269;0.384058;-0.105698;0.541134;-0.740609;1;2;3;7;8;9;0.958903;8.9852
lFoot;TestUser_03;CircleWalk;-0.633304;0.396895;0.127434;-0.427491;-0.814827;0.248284;0.302758;1;2;3;7;8;9;0.958903;8.9852
rFoot;TestUser_03;CircleWalk;-0.267958;0.342348;0.0656808;-0.834949;-0.530413;0.0706692;0.128564;1;2;3;7;8;9;0.958903;8.9852
head;TestUser_03;CircleWalk;-0.362169;0.310461;1.55836;0.56833;0.461365;0.470469;0.49275;1;2;3;7;8;9;0.958903;9.00205
hip;TestUser_03;CircleWalk;-0.417834;0.340344;0.900074;-0.413089;-0.411716;-0.572874;-0.575902;1;2;3;7;8;9;0.958903;9.00205
lHand;TestUser_03;CircleWalk;-0.118193;0.685332;0.886108;-0.00918742;0.378551;-0.640136;0.668462;1;2;3;7;8;9;0.958903;9.00205
rHand;TestUser_03;CircleWalk;-0.201635;0.0976074;0.777225;0.378841;-0.103089;0.545131;-0.740732;1;2;3;7;8;9;0.958903;9.00205
lFoot;TestUser_03;CircleWalk;-0.627545;0.398856;0.136365;-0.423912;-0.808168;0.258074;0.317113;1;2;3;7;8;9;0.958903;9.00205
rFoot;TestUser_03;CircleWalk;-0.267449;0.342029;0.0664983;-0.83324;-0.532349;0.071683;0.131062;1;2;3;7;8;9;0.958903;9.00205
head;TestUser_03;CircleWalk;-0.357293;0.309043;1.55885;0.569721;0.459358;0.467791;0.49556;1;2;3;7;8;9;0.958903;9.01863
hip;TestUser_03;CircleWalk;-0.411108;0.339129;0.899751;-0.413255;-0.408595;-0.570251;-0.580589;1;2;3;7;8;9;0.958903;9.01863
lHand;TestUser_03;CircleWalk;-0.115952;0.682411;0.881371;-0.017597;0.386211;-0.641302;0.66277;1;2;3;7;8;9;0.958903;9.01863
rHand;TestUser_03;CircleWalk;-0.194321;0.0979657;0.779375;0.371956;-0.100733;0.550243;-0.740766;1;2;3;7;8;9;0.958903;9.01863
lFoot;TestUser_03;CircleWalk;-0.619524;0.401788;0.146042;-0.418718;-0.802111;0.266121;0.332375;1;2;3;7;8;9;0.958903;9.01863
rFoot;TestUser_03;CircleWalk;-0.267743;0.341308;0.0657208;-0.832848;-0.53354;0.0736081;0.127598;1;2;3;7;8;9;0.958903;9.01863
head;TestUser_03;CircleWalk;-0.352371;0.307351;1.55932;0.571173;0.457374;0.464907;0.49843;1;2;3;7;8;9;0.958903;9.0351
hip;TestUser_03;CircleWalk;-0.405535;0.337184;0.900484;-0.413933;-0.408077;-0.566915;-0.583729;1;2;3;7;8;9;0.958903;9.0351
lHand;TestUser_03;CircleWalk;-0.114206;0.679366;0.876562;-0.0256554;0.393784;-0.642633;0.656733;1;2;3;7;8;9;0.958903;9.0351
rHand;TestUser_03;CircleWalk;-0.187001;0.0981987;0.781231;0.364447;-0.098874;0.555681;-0.74069;1;2;3;7;8;9;0.958903;9.0351
lFoot;TestUser_03;CircleWalk;-0.611864;0.404271;0.154937;-0.413296;-0.79693;0.272556;0.346124;1;2;3;7;8;9;0.958903;9.0351
rFoot;TestUser_03;CircleWalk;-0.268314;0.341185;0.0654314;-0.832492;-0.534013;0.0735091;0.127996;1;2;3;7;8;9;0.958903;9.0351
head;TestUser_03;CircleWalk;-0.347614;0.305843;1.55978;0.572958;0.45555;0.461922;0.500821;1;2;3;7;8;9;0.958903;9.05197
hip;TestUser_03;CircleWalk;-0.401111;0.335748;0.901448;-0.416219;-0.409101;-0.563785;-0.584418;1;2;3;7;8;9;0.958903;9.05197
lHand;TestUser_03;CircleWalk;-0.112746;0.675793;0.871135;-0.0335145;0.400574;-0.643806;0.6511;1;2;3;7;8;9;0.958903;9.05197
rHand;TestUser_03;CircleWalk;-0.17864;0.0984877;0.783472;0.353867;-0.096964;0.562527;-0.740904;1;2;3;7;8;9;0.958903;9.05197
lFoot;TestUser_03;CircleWalk;-0.602541;0.408225;0.164643;-0.407472;-0.791115;0.276499;0.362839;1;2;3;7;8;9;0.958903;9.05197
rFoot;TestUser_03;CircleWalk;-0.268149;0.341553;0.065846;-0.833109;-0.532212;0.0717479;0.132409;1;2;3;7;8;9;0.958903;9.05197
head;TestUser_03;CircleWalk;-0.342883;0.304374;1.56022;0.57489;0.453193;0.459362;0.503094;1;2;3;7;8;9;0.958903;9.06875
hip;TestUser_03;CircleWalk;-0.396877;0.334587;0.902252;-0.418875;-0.409981;-0.561061;-0.584526;1;2;3;7;8;9;0.958903;9.06875
lHand;TestUser_03;CircleWalk;-0.111598;0.672635;0.866336;-0.0415224;0.406708;-0.644956;0.645675;1;2;3;7;8;9;0.958903;9.06875
rHand;TestUser_03;CircleWalk;-0.170225;0.0986405;0.785619;0.341641;-0.0943903;0.569413;-0.741715;1;2;3;7;8;9;0.958903;9.06875
lFoot;TestUser_03;CircleWalk;-0.593279;0.412214;0.174017;-0.400198;-0.785421;0.277454;0.382066;1;2;3;7;8;9;0.958903;9.06875
rFoot;TestUser_03;CircleWalk;-0.268896;0.342217;0.0651602;-0.832206;-0.532948;0.0701418;0.135939;1;2;3;7;8;9;0.958903;9.06875
head;TestUser_03;CircleWalk;-0.338301;0.302896;1.56051;0.576838;0.450429;0.456987;0.505504;1;2;3;7;8;9;0.958903;9.08523
hip;TestUser_03;CircleWalk;-0.39363;0.333408;0.903187;-0.422237;-0.412448;-0.557861;-0.583432;1;2;3;7;8;9;0.958903;9.08523
lHand;TestUser_03;CircleWalk;-0.111661;0.669946;0.861175;-0.0504894;0.412814;-0.645622;0.640475;1;2;3;7;8;9;0.958903;9.08523
rHand;TestUser_03;CircleWalk;-0.161462;0.0988312;0.787927;0.32839;-0.0908429;0.57544;-0.743489;1;2;3;7;8;9;0.958903;9.08523
lFoot;TestUser_03;CircleWalk;-0.581209;0.417554;0.183324;-0.398145;-0.776075;0.277541;0.402691;1;2;3;7;8;9;0.958903;9.08523
rFoot;TestUser_03;CircleWalk;-0.269324;0.34237;0.0650172;-0.832106;-0.532885;0.0690625;0.137348;1;2;3;7;8;9;0.958903;9.08523
head;TestUser_03;CircleWalk;-0.333658;0.30144;1.56079;0.578573;0.447631;0.454855;0.507924;1;2;3;7;8;9;0.958903;9.10362
hip;TestUser_03;CircleWalk;-0.390074;0.332328;0.903611;-0.42516;-0.413616;-0.554255;-0.583919;1;2;3;7;8;9;0.958903;9.10362
lHand;TestUser_03;CircleWalk;-0.111333;0.666869;0.85622;-0.0589959;0.41916;-0.64579;0.635437;1;2;3;7;8;9;0.958903;9.10362
rHand;TestUser_03;CircleWalk;-0.152617;0.098874;0.790365;0.315949;-0.0871896;0.58075;-0.745187;1;2;3;7;8;9;0.958903;9.10362
lFoot;TestUser_03;CircleWalk;-0.570537;0.42707;0.194973;-0.424665;-0.74995;0.286349;0.418616;1;2;3;7;8;9;0.958903;9.10362
rFoot;TestUser_03;CircleWalk;-0.269567;0.342627;0.0649157;-0.832388;-0.532011;0.0688146;0.139139;1;2;3;7;8;9;0.958903;9.10362
head;TestUser_03;CircleWalk;-0.328992;0.299904;1.56104;0.580194;0.444677;0.45312;0.510215;1;2;3;7;8;9;0.958903;9.11976
hip;TestUser_03;CircleWalk;-0.385929;0.331431;0.903728;-0.427565;-0.412792;-0.550619;-0.586183;1;2;3;7;8;9;0.958903;9.11976
lHand;TestUser_03;CircleWalk;-0.111838;0.66385;0.85137;-0.0682356;0.426009;-0.644797;0.630949;1;2;3;7;8;9;0.958903;9.11976
rHand;TestUser_03;CircleWalk;-0.14334;0.0992426;0.793385;0.301146;-0.0815432;0.586066;-0.747789;1;2;3;7;8;9;0.958903;9.11976
lFoot;TestUser_03;CircleWalk;-0.55748;0.436804;0.204213;-0.46129;-0.724648;0.29534;0.418176;1;2;3;7;8;9;0.958903;9.11976
rFoot;TestUser_03;CircleWalk;-0.269728;0.342724;0.0645627;-0.831942;-0.532242;0.0688712;0.140881;1;2;3;7;8;9;0.958903;9.11976
head;TestUser_03;CircleWalk;-0.32416;0.298168;1.56144;0.582082;0.44165;0.451271;0.512327;1;2;3;7;8;9;0.958903;9.13547
hip;TestUser_03;CircleWalk;-0.38117;0.33071;0.904185;-0.429615;-0.410186;-0.548021;-0.58894;1;2;3;7;8;9;0.958903;9.13547
lHand;TestUser_03;CircleWalk;-0.112243;0.660533;0.84683;-0.0772853;0.433652;-0.643254;0.626256;1;2;3;7;8;9;0.958903;9.13547
rHand;TestUser_03;CircleWalk;-0.133668;0.0993812;0.796668;0.287079;-0.0751779;0.590763;-0.750289;1;2;3;7;8;9;0.958903;9.13547
lFoot;TestUser_03;CircleWalk;-0.545235;0.443276;0.211847;-0.478234;-0.709234;0.296494;0.424701;1;2;3;7;8;9;0.958903;9.13547
rFoot;TestUser_03;CircleWalk;-0.27005;0.34296;0.0644749;-0.831333;-0.532815;0.0684555;0.142504;1;2;3;7;8;9;0.958903;9.13547
head;TestUser_03;CircleWalk;-0.319531;0.296673;1.56182;0.584125;0.43887;0.449291;0.51413;1;2;3;7;8;9;0.958903;9.15241
hip;TestUser_03;CircleWalk;-0.376152;0.330792;0.904506;-0.43197;-0.405616;-0.54577;-0.592464;1;2;3;7;8;9;0.958903;9.15241
lHand;TestUser_03;CircleWalk;-0.11346;0.657258;0.842219;-0.086005;0.44127;-0.641312;0.621774;1;2;3;7;8;9;0.958903;9.15241
rHand;TestUser_03;CircleWalk;-0.123684;0.0993365;0.800619;0.273878;-0.0675138;0.595409;-0.752277;1;2;3;7;8;9;0.958903;9.15241
lFoot;TestUser_03;CircleWalk;-0.531704;0.449533;0.216487;-0.493687;-0.698569;0.291189;0.42835;1;2;3;7;8;9;0.958903;9.15241
rFoot;TestUser_03;CircleWalk;-0.270272;0.342922;0.0647179;-0.830765;-0.53325;0.0682378;0.144283;1;2;3;7;8;9;0.958903;9.15241
head;TestUser_03;CircleWalk;-0.314808;0.295082;1.56247;0.58636;0.436185;0.447242;0.515654;1;2;3;7;8;9;0.958903;9.16866
hip;TestUser_03;CircleWalk;-0.37133;0.330739;0.905005;-0.434469;-0.401759;-0.542225;-0.596505;1;2;3;7;8;9;0.958903;9.16866
lHand;TestUser_03;CircleWalk;-0.114462;0.65379;0.83785;-0.0946992;0.448795;-0.639545;0.616925;1;2;3;7;8;9;0.958903;9.16866
rHand;TestUser_03;CircleWalk;-0.114403;0.0997062;0.804524;0.26076;-0.0596864;0.600029;-0.753928;1;2;3;7;8;9;0.958903;9.16866
lFoot;TestUser_03;CircleWalk;-0.517503;0.457148;0.221036;-0.507192;-0.687666;0.28433;0.434774;1;2;3;7;8;9;0.958903;9.16866
rFoot;TestUser_03;CircleWalk;-0.270382;0.342625;0.0643197;-0.8307;-0.533004;0.0684177;0.145475;1;2;3;7;8;9;0.958903;9.16866
head;TestUser_03;CircleWalk;-0.310193;0.293447;1.56331;0.588869;0.433792;0.445027;0.516728;1;2;3;7;8;9;0.958903;9.1853
hip;TestUser_03;CircleWalk;-0.367104;0.330414;0.905684;-0.437551;-0.399252;-0.537899;-0.599844;1;2;3;7;8;9;0.958903;9.1853
lHand;TestUser_03;CircleWalk;-0.11619;0.650323;0.833685;-0.103221;0.456538;-0.637761;0.611701;1;2;3;7;8;9;0.958903;9.1853
rHand;TestUser_03;CircleWalk;-0.104374;0.0996477;0.809862;0.248337;-0.0486559;0.604363;-0.755452;1;2;3;7;8;9;0.958903;9.1853
lFoot;TestUser_03;CircleWalk;-0.503446;0.465878;0.22387;-0.528942;-0.673883;0.276885;0.435243;1;2;3;7;8;9;0.958903;9.1853
rFoot;TestUser_03;CircleWalk;-0.270753;0.342997;0.0642919;-0.831456;-0.5316;0.0685206;0.146243;1;2;3;7;8;9;0.958903;9.1853
head;TestUser_03;CircleWalk;-0.305812;0.292219;1.56432;0.59136;0.431601;0.4425;0.517888;1;2;3;7;8;9;0.958903;9.20209
hip;TestUser_03;CircleWalk;-0.36306;0.330419;0.906765;-0.442058;-0.396333;-0.532196;-0.60355;1;2;3;7;8;9;0.958903;9.20209
lHand;TestUser_03;CircleWalk;-0.118636;0.647045;0.830147;-0.1115;0.463701;-0.636443;0.606209;1;2;3;7;8;9;0.958903;9.20209
rHand;TestUser_03;CircleWalk;-0.0952486;0.0996163;0.814883;0.236322;-0.0390871;0.608638;-0.756429;1;2;3;7;8;9;0.958903;9.20209
lFoot;TestUser_03;CircleWalk;-0.486461;0.473252;0.221787;-0.550913;-0.667417;0.267467;0.423688;1;2;3;7;8;9;0.958903;9.20209
rFoot;TestUser_03;CircleWalk;-0.270543;0.342902;0.0647572;-0.832229;-0.530148;0.0686766;0.147044;1;2;3;7;8;9;0.958903;9.20209
head;TestUser_03;CircleWalk;-0.301356;0.290901;1.56522;0.593841;0.429384;0.439899;0.519107;1;2;3;7;8;9;0.958903;9.21867
hip;TestUser_03;CircleWalk;-0.358628;0.330257;0.907595;-0.445806;-0.393013;-0.527696;-0.606906;1;2;3;7;8;9;0.958903;9.21867
lHand;TestUser_03;CircleWalk;-0.120797;0.643407;0.826343;-0.11982;0.470462;-0.635432;0.600446;1;2;3;7;8;9;0.958903;9.21867
rHand;TestUser_03;CircleWalk;-0.0856485;0.0995717;0.820252;0.225493;-0.028683;0.61239;-0.757171;1;2;3;7;8;9;0.958903;9.21867
lFoot;TestUser_03;CircleWalk;-0.468711;0.479913;0.219876;-0.572636;-0.655789;0.261132;0.416939;1;2;3;7;8;9;0.958903;9.21867
rFoot;TestUser_03;CircleWalk;-0.271787;0.344327;0.0639086;-0.832661;-0.529186;0.0689965;0.147911;1;2;3;7;8;9;0.958903;9.21867
head;TestUser_03;CircleWalk;-0.296775;0.289367;1.56619;0.596411;0.426985;0.437219;0.520401;1;2;3;7;8;9;0.958903;9.23569
hip;TestUser_03;CircleWalk;-0.353946;0.330366;0.90849;-0.449431;-0.388445;-0.524299;-0.610109;1;2;3;7;8;9;0.958903;9.23569
lHand;TestUser_03;CircleWalk;-0.123249;0.639751;0.823097;-0.128171;0.476342;-0.635441;0.594041;1;2;3;7;8;9;0.958903;9.23569
rHand;TestUser_03;CircleWalk;-0.0760702;0.0994272;0.827125;0.217095;-0.0167699;0.61626;-0.756844;1;2;3;7;8;9;0.958903;9.23569
lFoot;TestUser_03;CircleWalk;-0.451349;0.486926;0.219217;-0.593699;-0.641275;0.255384;0.413602;1;2;3;7;8;9;0.958903;9.23569
rFoot;TestUser_03;CircleWalk;-0.272109;0.344646;0.0638344;-0.832525;-0.529154;0.0698486;0.148387;1;2;3;7;8;9;0.958903;9.23569
head;TestUser_03;CircleWalk;-0.292483;0.288183;1.56708;0.598886;0.424744;0.434379;0.52177;1;2;3;7;8;9;0.958903;9.25223
hip;TestUser_03;CircleWalk;-0.349083;0.33028;0.909276;-0.452528;-0.383754;-0.521383;-0.613279;1;2;3;7;8;9;0.958903;9.25223
lHand;TestUser_03;CircleWalk;-0.126383;0.63627;0.820165;-0.137231;0.480643;-0.635912;0.588019;1;2;3;7;8;9;0.958903;9.25223
rHand;TestUser_03;CircleWalk;-0.0677341;0.0991699;0.833302;0.207538;-0.00750817;0.620769;-0.755988;1;2;3;7;8;9;0.958903;9.25223
lFoot;TestUser_03;CircleWalk;-0.431807;0.492117;0.213684;-0.616161;-0.629288;0.244229;0.405826;1;2;3;7;8;9;0.958903;9.25223
rFoot;TestUser_03;CircleWalk;-0.271873;0.34426;0.0645234;-0.832572;-0.528885;0.0700767;0.148975;1;2;3;7;8;9;0.958903;9.25223
head;TestUser_03;CircleWalk;-0.288221;0.286986;1.56805;0.601346;0.422712;0.431315;0.523131;1;2;3;7;8;9;0.958903;9.26883
hip;TestUser_03;CircleWalk;-0.344281;0.330286;0.910132;-0.455291;-0.378691;-0.519738;-0.615772;1;2;3;7;8;9;0.958903;9.26883
